skill,salary
HBase,110000
HBase,110000
HBase,110000
HBase,110000
HBase,110000
HBase,110000
HBase,110000
HBase,110250
HBase,112000
HBase,112200
HBase,112500
HBase,112500
HBase,113835
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,116078
HBase,116550
HBase,116558
HBase,116600
HBase,116600
HBase,116600
HBase,118000
HBase,118000
HBase,118217
HBase,120000
HBase,122317
HBase,122317
HBase,125000
HBase,125000
HBase,128500
HBase,130769
HBase,131285
HBase,84184
HBase,85000
HBase,87000
HBase,88000
HBase,88254
HBase,90000
HBase,90000
HBase,100700
HBase,105000
HBase,106380
HBase,106586
HBase,111300
HBase,114639
HBase,115000
HBase,122674
HBase,80000
HBase,83000
HBase,95460
HBase,100000
HBase,102129
HBase,102695
HBase,104790
HBase,105000
HBase,109762
HBase,109762
HBase,109803
HBase,111161
HBase,112204
HBase,113000
HBase,114000
HBase,115920
HBase,117156
HBase,118250
HBase,120000
HBase,120000
HBase,120000
HBase,120789
HBase,122000
HBase,122266
HBase,122522
HBase,122952
HBase,123942
HBase,123942
HBase,124163
HBase,125000
HBase,125000
HBase,126000
HBase,126000
HBase,126000
HBase,126062
HBase,126988
HBase,128077
HBase,128520
HBase,128520
HBase,129062
HBase,129076
HBase,129076
HBase,129080
HBase,129780
HBase,129780
HBase,130000
HBase,130000
HBase,130000
HBase,130000
HBase,130000
HBase,130000
HBase,130000
HBase,130000
HBase,130000
HBase,130560
HBase,131000
HBase,131269
HBase,131306
HBase,132000
HBase,132252
HBase,132777
HBase,132960
HBase,133900
HBase,133921
HBase,134182
HBase,134820
HBase,135000
HBase,135000
HBase,135000
HBase,135000
HBase,135000
HBase,135000
HBase,135000
HBase,135000
HBase,135000
HBase,137500
HBase,138191
HBase,138204
HBase,138204
HBase,139100
HBase,139100
HBase,139230
HBase,139338
HBase,140000
HBase,140000
HBase,140000
HBase,141120
HBase,142817
HBase,145000
HBase,145000
HBase,145000
HBase,145000
HBase,147000
HBase,150000
HBase,150000
HBase,150528
HBase,152068
HBase,152225
HBase,152225
HBase,102695
HBase,109095
HBase,111157
HBase,111650
HBase,113300
HBase,114233
HBase,115000
HBase,117300
HBase,117300
HBase,122674
HBase,124338
HBase,124373
HBase,125000
HBase,125000
HBase,130000
HBase,130000
HBase,130122
HBase,131946
HBase,137000
HBase,138000
HBase,138884
HBase,138884
HBase,139230
HBase,139250
HBase,139994
HBase,114450
HBase,130000
HBase,180000
HBase,57512
HBase,57512
HBase,60258
HBase,68390
HBase,85000
HBase,85000
HBase,85000
HBase,87306
HBase,98342
HBase,100504
HBase,113118
HBase,115566
HBase,138915
HBase,140000
HBase,140000
HBase,150000
HBase,161000
HBase,163000
HBase,74402
HBase,100000
HBase,100000
HBase,168366
HBase,168366
HBase,168366
HBase,100000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,120000
HBase,125000
HBase,125000
HBase,130000
HBase,115000
HBase,120000
HBase,125000
HBase,130000
HBase,130000
HBase,135000
HBase,150000
HBase,125000
HBase,130000
HBase,130000
HBase,130000
HBase,135000
HBase,135000
HBase,140000
HBase,145000
HBase,145000
HBase,150000
HBase,160000
HBase,160000
HBase,170000
HBase,110000
HBase,130000
HBase,135000
HBase,135000
HBase,135000
HBase,140000
HBase,140000
HBase,140000
HBase,140000
HBase,145000
HBase,150000
HBase,150000
HBase,150000
HBase,150000
HBase,150000
HBase,155000
HBase,155000
HBase,155000
HBase,155000
HBase,170000
HBase,175000
HBase,115000
HBase,115000
HBase,115000
HBase,120000
HBase,120000
HBase,120000
HBase,120000
HBase,125000
HBase,125000
HBase,130000
HBase,130000
HBase,130610
HBase,135000
HBase,135000
HBase,135000
HBase,138000
HBase,140000
HBase,140000
HBase,140000
HBase,140000
HBase,140000
HBase,144000
HBase,145000
HBase,147000
HBase,147846
HBase,155000
HBase,160000
HBase,160000
HBase,165000
HBase,165000
HBase,165000
HBase,165000
HBase,165000
HBase,165000
HBase,165000
HBase,165000
HBase,170000
HBase,180000
HBase,180000
HBase,185000
HBase,190000
HBase,200000
HBase,201000
HBase,115000
HBase,115000
HBase,115000
HBase,115000
HBase,120000
HBase,120000
HBase,120000
HBase,125000
HBase,125000
HBase,125000
HBase,125000
HBase,128000
HBase,160000
HBase,200000
HBase,190000
MongoDB,75000
MongoDB,75000
MongoDB,75000
MongoDB,75000
MongoDB,90000
MongoDB,93517
MongoDB,93517
MongoDB,65874
MongoDB,71365
MongoDB,78624
MongoDB,79518
MongoDB,93933
MongoDB,72717
MongoDB,68850
MongoDB,68850
MongoDB,68850
MongoDB,71000
MongoDB,80500
MongoDB,86507
MongoDB,78560
MongoDB,78560
MongoDB,116000
MongoDB,116000
MongoDB,140000
MongoDB,75080
MongoDB,76000
MongoDB,110000
MongoDB,90000
MongoDB,95000
MongoDB,58000
MongoDB,59560
MongoDB,60500
MongoDB,76000
MongoDB,77960
MongoDB,88480
MongoDB,90000
MongoDB,90000
MongoDB,94280
MongoDB,102000
MongoDB,106000
MongoDB,113960
MongoDB,113960
MongoDB,114000
MongoDB,118720
MongoDB,120000
MongoDB,120000
MongoDB,122000
MongoDB,146000
MongoDB,147440
MongoDB,160000
MongoDB,82200
MongoDB,96000
MongoDB,140000
MongoDB,81540
MongoDB,89940
MongoDB,105260
MongoDB,105260
MongoDB,106000
MongoDB,140000
MongoDB,152000
MongoDB,175000
MongoDB,176000
MongoDB,176000
MongoDB,128000
MongoDB,110000
MongoDB,67040
MongoDB,67040
MongoDB,67040
MongoDB,71300
MongoDB,76700
MongoDB,81900
MongoDB,85500
MongoDB,85500
MongoDB,86720
MongoDB,87000
MongoDB,87000
MongoDB,87000
MongoDB,88080
MongoDB,88500
MongoDB,89600
MongoDB,90000
MongoDB,90000
MongoDB,90000
MongoDB,92660
MongoDB,94000
MongoDB,94000
MongoDB,94000
MongoDB,94000
MongoDB,96000
MongoDB,96000
MongoDB,100000
MongoDB,100000
MongoDB,105760
MongoDB,106000
MongoDB,106000
MongoDB,106000
MongoDB,106000
MongoDB,106000
MongoDB,108000
MongoDB,108960
MongoDB,110000
MongoDB,114000
MongoDB,115700
MongoDB,116000
MongoDB,116000
MongoDB,116000
MongoDB,118260
MongoDB,120000
MongoDB,120000
MongoDB,130000
MongoDB,130000
MongoDB,136000
MongoDB,136000
MongoDB,140000
MongoDB,140000
MongoDB,64660
MongoDB,140000
MongoDB,140000
MongoDB,78560
MongoDB,76000
MongoDB,76000
MongoDB,91360
MongoDB,95000
MongoDB,86000
MongoDB,100000
MongoDB,100000
MongoDB,110000
MongoDB,140000
MongoDB,140000
MongoDB,106000
MongoDB,76000
MongoDB,77600
MongoDB,80160
MongoDB,84000
MongoDB,84000
MongoDB,84000
MongoDB,84000
MongoDB,84160
MongoDB,84320
MongoDB,84320
MongoDB,86000
MongoDB,86720
MongoDB,86720
MongoDB,86720
MongoDB,87000
MongoDB,89100
MongoDB,90000
MongoDB,90000
MongoDB,90000
MongoDB,92000
MongoDB,92660
MongoDB,94000
MongoDB,95000
MongoDB,96000
MongoDB,96160
MongoDB,97000
MongoDB,100000
MongoDB,100000
MongoDB,106000
MongoDB,111840
MongoDB,112000
MongoDB,112000
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,122000
MongoDB,128000
MongoDB,128000
MongoDB,128000
MongoDB,140000
MongoDB,140000
MongoDB,146520
MongoDB,146520
MongoDB,148000
MongoDB,152000
MongoDB,160000
MongoDB,160000
MongoDB,164000
MongoDB,110000
MongoDB,140000
MongoDB,88000
MongoDB,88000
MongoDB,91960
MongoDB,140000
MongoDB,140000
MongoDB,76000
MongoDB,84000
MongoDB,103100
MongoDB,106000
MongoDB,122000
MongoDB,80000
MongoDB,80980
MongoDB,84120
MongoDB,85000
MongoDB,90000
MongoDB,90000
MongoDB,90000
MongoDB,92000
MongoDB,100000
MongoDB,104000
MongoDB,104000
MongoDB,106000
MongoDB,108960
MongoDB,110000
MongoDB,114000
MongoDB,114520
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,128000
MongoDB,132000
MongoDB,138000
MongoDB,72100
MongoDB,72100
MongoDB,78000
MongoDB,82000
MongoDB,84000
MongoDB,90000
MongoDB,90000
MongoDB,93340
MongoDB,94000
MongoDB,99400
MongoDB,100000
MongoDB,104000
MongoDB,106000
MongoDB,106000
MongoDB,110000
MongoDB,110000
MongoDB,110000
MongoDB,116000
MongoDB,116000
MongoDB,118000
MongoDB,126660
MongoDB,128000
MongoDB,134000
MongoDB,140000
MongoDB,140000
MongoDB,150000
MongoDB,160000
MongoDB,160000
MongoDB,60000
MongoDB,64000
MongoDB,72000
MongoDB,74000
MongoDB,91340
MongoDB,92000
MongoDB,93960
MongoDB,97000
MongoDB,100000
MongoDB,100000
MongoDB,105000
MongoDB,60000
MongoDB,60020
MongoDB,61940
MongoDB,62500
MongoDB,64000
MongoDB,65360
MongoDB,68260
MongoDB,69320
MongoDB,70000
MongoDB,70000
MongoDB,70000
MongoDB,71080
MongoDB,72000
MongoDB,74000
MongoDB,75000
MongoDB,75380
MongoDB,76000
MongoDB,76920
MongoDB,78000
MongoDB,79920
MongoDB,80000
MongoDB,80000
MongoDB,84860
MongoDB,86540
MongoDB,86540
MongoDB,88000
MongoDB,90000
MongoDB,90000
MongoDB,91000
MongoDB,94000
MongoDB,94000
MongoDB,94000
MongoDB,94000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,97600
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100680
MongoDB,102000
MongoDB,104000
MongoDB,104000
MongoDB,104000
MongoDB,106000
MongoDB,106460
MongoDB,110000
MongoDB,110000
MongoDB,110000
MongoDB,112900
MongoDB,115000
MongoDB,115400
MongoDB,116000
MongoDB,116000
MongoDB,118000
MongoDB,118000
MongoDB,118000
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,128000
MongoDB,129320
MongoDB,130000
MongoDB,130000
MongoDB,134320
MongoDB,140000
MongoDB,140000
MongoDB,140000
MongoDB,146000
MongoDB,160000
MongoDB,78000
MongoDB,80000
MongoDB,80000
MongoDB,94560
MongoDB,96000
MongoDB,96000
MongoDB,100000
MongoDB,102000
MongoDB,105000
MongoDB,107700
MongoDB,110000
MongoDB,110000
MongoDB,112000
MongoDB,120000
MongoDB,124160
MongoDB,126740
MongoDB,130000
MongoDB,62000
MongoDB,70820
MongoDB,73100
MongoDB,96500
MongoDB,52520
MongoDB,56780
MongoDB,57000
MongoDB,57360
MongoDB,57360
MongoDB,57360
MongoDB,57360
MongoDB,57360
MongoDB,60000
MongoDB,60000
MongoDB,60000
MongoDB,60500
MongoDB,63000
MongoDB,68000
MongoDB,69400
MongoDB,70000
MongoDB,71520
MongoDB,76000
MongoDB,78000
MongoDB,80000
MongoDB,80000
MongoDB,82000
MongoDB,84000
MongoDB,86000
MongoDB,86000
MongoDB,86100
MongoDB,90000
MongoDB,96000
MongoDB,96000
MongoDB,98840
MongoDB,100000
MongoDB,112000
MongoDB,114000
MongoDB,119780
MongoDB,123000
MongoDB,131000
MongoDB,67300
MongoDB,130000
MongoDB,75000
MongoDB,75000
MongoDB,75000
MongoDB,75000
MongoDB,94000
MongoDB,100000
MongoDB,104000
MongoDB,109780
MongoDB,114000
MongoDB,149600
MongoDB,160000
MongoDB,122000
MongoDB,122000
MongoDB,91420
MongoDB,50000
MongoDB,64000
MongoDB,67080
MongoDB,70000
MongoDB,70000
MongoDB,70000
MongoDB,74000
MongoDB,80000
MongoDB,82000
MongoDB,84000
MongoDB,84000
MongoDB,86000
MongoDB,90560
MongoDB,90560
MongoDB,92000
MongoDB,92000
MongoDB,94000
MongoDB,94000
MongoDB,96200
MongoDB,98440
MongoDB,99960
MongoDB,100000
MongoDB,102000
MongoDB,102000
MongoDB,102000
MongoDB,102000
MongoDB,104000
MongoDB,104000
MongoDB,106000
MongoDB,106000
MongoDB,108200
MongoDB,110000
MongoDB,112000
MongoDB,115380
MongoDB,116000
MongoDB,70000
MongoDB,70000
MongoDB,70000
MongoDB,80000
MongoDB,110000
MongoDB,59000
MongoDB,64000
MongoDB,74000
MongoDB,76400
MongoDB,76440
MongoDB,80000
MongoDB,90000
MongoDB,92000
MongoDB,92000
MongoDB,94280
MongoDB,98000
MongoDB,98000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,104000
MongoDB,116000
MongoDB,116000
MongoDB,120000
MongoDB,129320
MongoDB,130000
MongoDB,146000
MongoDB,147440
MongoDB,153400
MongoDB,191140
MongoDB,109780
MongoDB,120460
MongoDB,122000
MongoDB,140000
MongoDB,150000
MongoDB,160000
MongoDB,122000
MongoDB,100000
MongoDB,118720
MongoDB,60000
MongoDB,90000
MongoDB,105000
MongoDB,124000
MongoDB,94000
MongoDB,61040
MongoDB,61360
MongoDB,61360
MongoDB,63700
MongoDB,66180
MongoDB,69000
MongoDB,69080
MongoDB,74000
MongoDB,74000
MongoDB,76000
MongoDB,76000
MongoDB,83260
MongoDB,86000
MongoDB,88460
MongoDB,90560
MongoDB,94000
MongoDB,96160
MongoDB,104000
MongoDB,106000
MongoDB,106000
MongoDB,106000
MongoDB,110000
MongoDB,110000
MongoDB,110000
MongoDB,112000
MongoDB,120000
MongoDB,120000
MongoDB,210000
MongoDB,66000
MongoDB,84000
MongoDB,84000
MongoDB,84000
MongoDB,110250
MongoDB,130000
MongoDB,131250
MongoDB,75000
MongoDB,75000
MongoDB,90000
MongoDB,90000
MongoDB,90000
MongoDB,100000
MongoDB,105000
MongoDB,105000
MongoDB,110000
MongoDB,115000
MongoDB,115000
MongoDB,115000
MongoDB,78000
MongoDB,80000
MongoDB,95000
MongoDB,100000
MongoDB,100000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,120000
MongoDB,130000
MongoDB,140000
MongoDB,65000
MongoDB,80000
MongoDB,80000
MongoDB,80000
MongoDB,80000
MongoDB,78000
MongoDB,78000
MongoDB,97635
MongoDB,67933
MongoDB,52998
MongoDB,60798
MongoDB,62442
MongoDB,68328
MongoDB,62442
MongoDB,62442
MongoDB,75000
MongoDB,75000
MongoDB,95000
MongoDB,950000
MongoDB,115000
MongoDB,115000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,96900
MongoDB,98000
MongoDB,98000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,105000
MongoDB,113000
MongoDB,120000
MongoDB,96600
MongoDB,97200
MongoDB,100000
MongoDB,101100
MongoDB,106300
MongoDB,109700
MongoDB,110500
MongoDB,122000
MongoDB,103300
MongoDB,91400
MongoDB,93100
MongoDB,93900
MongoDB,95000
MongoDB,95000
MongoDB,96000
MongoDB,98000
MongoDB,99000
MongoDB,99800
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,102000
MongoDB,102000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,110000
MongoDB,120000
MongoDB,120000
MongoDB,122000
MongoDB,122000
MongoDB,95800
MongoDB,102300
MongoDB,103200
MongoDB,103600
MongoDB,103800
MongoDB,103800
MongoDB,104000
MongoDB,104500
MongoDB,106300
MongoDB,108900
MongoDB,109900
MongoDB,112500
MongoDB,114550
MongoDB,120000
MongoDB,122000
MongoDB,122100
MongoDB,122500
MongoDB,125000
MongoDB,127000
MongoDB,135000
MongoDB,140000
MongoDB,146200
MongoDB,123000
MongoDB,127700
MongoDB,136900
MongoDB,142100
MongoDB,95000
MongoDB,90600
MongoDB,132000
MongoDB,144000
MongoDB,140000
MongoDB,150000
MongoDB,134610
MongoDB,113200
MongoDB,113200
MongoDB,100000
MongoDB,132000
MongoDB,67400
MongoDB,67400
MongoDB,70700
MongoDB,71614
MongoDB,71802
MongoDB,73445
MongoDB,73923
MongoDB,73923
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,87900
MongoDB,88254
MongoDB,88900
MongoDB,89600
MongoDB,90000
MongoDB,90000
MongoDB,90000
MongoDB,90800
MongoDB,91900
MongoDB,92000
MongoDB,92900
MongoDB,93000
MongoDB,93900
MongoDB,93900
MongoDB,94100
MongoDB,94200
MongoDB,94350
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95100
MongoDB,95600
MongoDB,95900
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96800
MongoDB,97000
MongoDB,97500
MongoDB,98000
MongoDB,98000
MongoDB,99000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100600
MongoDB,101000
MongoDB,101600
MongoDB,101700
MongoDB,102000
MongoDB,102000
MongoDB,102000
MongoDB,102000
MongoDB,102000
MongoDB,102000
MongoDB,102000
MongoDB,103000
MongoDB,103000
MongoDB,103500
MongoDB,104000
MongoDB,104500
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,105000
MongoDB,106000
MongoDB,106800
MongoDB,107000
MongoDB,108000
MongoDB,108000
MongoDB,109000
MongoDB,109000
MongoDB,109000
MongoDB,110000
MongoDB,110000
MongoDB,110000
MongoDB,110000
MongoDB,110000
MongoDB,111000
MongoDB,112000
MongoDB,112000
MongoDB,114000
MongoDB,115000
MongoDB,115000
MongoDB,115000
MongoDB,115000
MongoDB,117000
MongoDB,118000
MongoDB,118000
MongoDB,120000
MongoDB,120000
MongoDB,123000
MongoDB,125000
MongoDB,125000
MongoDB,125000
MongoDB,127500
MongoDB,88691
MongoDB,94500
MongoDB,94500
MongoDB,95000
MongoDB,97129
MongoDB,97219
MongoDB,97219
MongoDB,97219
MongoDB,97219
MongoDB,97219
MongoDB,100000
MongoDB,101800
MongoDB,102000
MongoDB,102300
MongoDB,103000
MongoDB,103500
MongoDB,104500
MongoDB,105000
MongoDB,105250
MongoDB,105600
MongoDB,106400
MongoDB,106600
MongoDB,106600
MongoDB,107000
MongoDB,108970
MongoDB,109200
MongoDB,109400
MongoDB,109400
MongoDB,109400
MongoDB,109762
MongoDB,109890
MongoDB,109900
MongoDB,109900
MongoDB,110000
MongoDB,110300
MongoDB,110600
MongoDB,111100
MongoDB,111300
MongoDB,111400
MongoDB,112600
MongoDB,112800
MongoDB,112800
MongoDB,113100
MongoDB,113600
MongoDB,113700
MongoDB,114300
MongoDB,115000
MongoDB,115200
MongoDB,115380
MongoDB,115380
MongoDB,115400
MongoDB,115400
MongoDB,115400
MongoDB,115400
MongoDB,116000
MongoDB,116000
MongoDB,117200
MongoDB,117400
MongoDB,117500
MongoDB,117900
MongoDB,118000
MongoDB,118500
MongoDB,119300
MongoDB,119500
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,120400
MongoDB,120400
MongoDB,120700
MongoDB,121200
MongoDB,122000
MongoDB,122200
MongoDB,122500
MongoDB,122500
MongoDB,123000
MongoDB,125000
MongoDB,125000
MongoDB,125000
MongoDB,125000
MongoDB,125000
MongoDB,125000
MongoDB,127300
MongoDB,130000
MongoDB,130000
MongoDB,130000
MongoDB,130000
MongoDB,130000
MongoDB,130000
MongoDB,131000
MongoDB,131000
MongoDB,132000
MongoDB,132000
MongoDB,134000
MongoDB,135000
MongoDB,135000
MongoDB,135000
MongoDB,135000
MongoDB,135000
MongoDB,135000
MongoDB,136000
MongoDB,137000
MongoDB,137000
MongoDB,137500
MongoDB,138000
MongoDB,138000
MongoDB,139000
MongoDB,140000
MongoDB,140000
MongoDB,140000
MongoDB,140000
MongoDB,143000
MongoDB,145000
MongoDB,145000
MongoDB,145000
MongoDB,150000
MongoDB,156000
MongoDB,112986
MongoDB,125000
MongoDB,127800
MongoDB,133300
MongoDB,133400
MongoDB,141000
MongoDB,147900
MongoDB,150000
MongoDB,160000
MongoDB,67400
MongoDB,70700
MongoDB,76066
MongoDB,95000
MongoDB,96000
MongoDB,100000
MongoDB,85900
MongoDB,94500
MongoDB,105300
MongoDB,109100
MongoDB,115000
MongoDB,115300
MongoDB,130000
MongoDB,98700
MongoDB,109000
MongoDB,113100
MongoDB,116700
MongoDB,126000
MongoDB,126900
MongoDB,132200
MongoDB,132200
MongoDB,135000
MongoDB,135000
MongoDB,135000
MongoDB,135000
MongoDB,143400
MongoDB,150000
MongoDB,150000
MongoDB,150000
MongoDB,152000
MongoDB,154500
MongoDB,154550
MongoDB,155000
MongoDB,155000
MongoDB,160000
MongoDB,160000
MongoDB,85000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,100000
MongoDB,120000
MongoDB,120000
MongoDB,120000
MongoDB,119000
MongoDB,67400
MongoDB,67400
MongoDB,70700
MongoDB,70700
MongoDB,71614
MongoDB,71614
MongoDB,71614
MongoDB,72300
MongoDB,72300
MongoDB,72300
MongoDB,72300
MongoDB,72300
MongoDB,72300
MongoDB,73923
MongoDB,73923
MongoDB,74402
MongoDB,79500
MongoDB,79500
MongoDB,79500
MongoDB,79500
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81432
MongoDB,81600
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,84739
MongoDB,85000
MongoDB,85200
MongoDB,87600
MongoDB,88254
MongoDB,89000
MongoDB,90000
MongoDB,90400
MongoDB,90900
MongoDB,91800
MongoDB,92300
MongoDB,92300
MongoDB,92900
MongoDB,93100
MongoDB,93100
MongoDB,93800
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95000
MongoDB,95500
MongoDB,95600
MongoDB,95600
MongoDB,95700
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96000
MongoDB,96100
MongoDB,96100
MongoDB,96200
MongoDB,96200
MongoDB,96200
MongoDB,96250
MongoDB,96250
MongoDB,96500
MongoDB,96600
MongoDB,96700
MongoDB,96700
MongoDB,96700
MongoDB,96700
MongoDB,96700
MongoDB,96800
MongoDB,96800
MongoDB,96800
MongoDB,96800
MongoDB,96800
MongoDB,96800
MongoDB,96800
MongoDB,97000
MongoDB,97000
MongoDB,97000
MongoDB,97000
MongoDB,97000
MongoDB,97000
MongoDB,97000
MongoDB,97000
MongoDB,97000
MongoDB,97200
MongoDB,97300
MongoDB,97300
MongoDB,97400
MongoDB,97500
MongoDB,97500
MongoDB,97500
MongoDB,97500
MongoDB,97500
MongoDB,97600
MongoDB,97600
MongoDB,97600
MongoDB,97600
MongoDB,97600
MongoDB,97600
MongoDB,97700
MongoDB,97700
MongoDB,97700
MongoDB,97700
MongoDB,97700
MongoDB,97700
MongoDB,97800
MongoDB,98000
MongoDB,98000
MongoDB,98300
MongoDB,98342
MongoDB,98342
MongoDB,98342
MongoDB,98400
MongoDB,98400
MongoDB,98400
MongoDB,98600
MongoDB,98600
MongoDB,98600
MongoDB,98600
MongoDB,99000
MongoDB,99000
MongoDB,99000
MongoDB,99100
MongoDB,99200
